NCM;Exp_jan;Imp_jan;Net_jan;Exp_fev;Imp_fev;Net_fev;Exp_mar;Imp_mar;Net_mar;Exp_abr;Imp_abr;Net_abr;Exp_mai;Imp_mai;Net_mai;Exp_jun;Imp_jun;Net_jun;Exp_jul;Imp_jul;Net_jul;Exp_ago;Imp_ago;Net_ago;Exp_set;Imp_set;Net_set;Exp_out;Imp_out;Net_out;Exp_nov;Imp_nov;Net_nov;Exp_dez;Imp_dez;Net_dez;Exp_total;Imp_total;Net_total
39235000;0;0;0;0;0;0;0;344;-344;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;119136;-119136;0;0;0;0;119480;-119480
90328982;0;0;0;0;14349;-14349;0;0;0;0;975;-975;0;5534;-5534;0;0;0;0;3172;-3172;0;0;0;0;0;0;0;0;0;0;4960;-4960;0;0;0;0;28990;-28990
29319049;0;0;0;0;0;0;0;0;0;0;45482;-45482;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44653;-44653;0;0;0;0;90135;-90135
84519090;0;0;0;0;483;-483;0;2383;-2383;0;0;0;0;0;0;0;3153;-3153;0;0;0;0;196;-196;0;0;0;0;0;0;0;210;-210;0;0;0;0;6425;-6425
85444200;0;232023;-232023;0;116292;-116292;0;76439;-76439;0;135691;-135691;0;215577;-215577;0;10384;-10384;0;59437;-59437;0;38451;-38451;0;337082;-337082;0;130248;-130248;0;82634;-82634;0;129088;-129088;0;1563346;-1563346
59090000;0;999;-999;0;2424;-2424;0;1483;-1483;0;982;-982;0;1489;-1489;0;524;-524;0;0;0;0;0;0;0;1626;-1626;0;581;-581;0;700;-700;0;15347;-15347;0;26155;-26155
85389090;0;467560;-467560;130;371963;-371833;36;644081;-644045;0;345989;-345989;0;626067;-626067;212;115758;-115546;20;101457;-101437;0;90049;-90049;14;307046;-307032;0;108195;-108195;0;168083;-168083;0;359533;-359533;412;3705781;-3705369
84212100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;653;-653;0;0;0;0;0;0;0;5394;-5394;0;0;0;0;549;-549;0;0;0;0;6596;-6596
55032090;0;190984;-190984;0;196242;-196242;0;183002;-183002;0;181732;-181732;0;226093;-226093;0;149150;-149150;0;56906;-56906;0;126121;-126121;7150;585223;-578073;0;406780;-406780;0;316860;-316860;0;450471;-450471;7150;3069564;-3062414
84483917;0;77850;-77850;0;0;0;0;2290;-2290;0;0;0;0;0;0;0;199573;-199573;0;0;0;0;0;0;0;1840;-1840;0;11515;-11515;0;21111;-21111;0;1220;-1220;0;315399;-315399
84829990;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;254;-254;0;5293;-5293;0;36;-36;0;5583;-5583
74122000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1015;-1015;0;73;-73;0;0;0;0;1088;-1088
73182200;0;0;0;0;13;-13;0;85;-85;0;0;0;0;94;-94;0;39;-39;0;12;-12;0;7;-7;0;3;-3;0;151;-151;0;2381;-2381;0;0;0;0;2785;-2785
85044030;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;244;-244;0;244;-244;0;0;0;0;0;0;0;488;-488
85444900;0;249538;-249538;0;96475;-96475;0;175764;-175764;0;60197;-60197;0;145082;-145082;0;10349;-10349;0;0;0;0;9872;-9872;0;48548;-48548;0;51834;-51834;0;87925;-87925;0;196780;-196780;0;1132364;-1132364
84834090;0;6139;-6139;0;2964;-2964;0;19;-19;0;13224;-13224;0;0;0;0;1856;-1856;0;9529;-9529;0;4480;-4480;0;1493;-1493;0;20602;-20602;0;16337;-16337;0;0;0;0;76643;-76643
84805000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28368;-28368;0;0;0;0;5147;-5147;0;192674;-192674;0;31796;-31796;0;0;0;0;12663;-12663;0;270648;-270648
54075400;0;0;0;0;97205;-97205;0;0;0;0;0;0;0;85651;-85651;0;187830;-187830;0;0;0;0;81927;-81927;1163;0;1163;0;384042;-384042;0;116064;-116064;0;172090;-172090;1163;1124809;-1123646
84714190;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3502;-3502;0;0;0;0;1845;-1845;0;5347;-5347
85365090;0;2045;-2045;0;1095;-1095;0;13084;-13084;0;0;0;0;2348;-2348;0;510;-510;0;203;-203;0;3528;-3528;0;5558;-5558;0;3101;-3101;0;5764;-5764;0;1528;-1528;0;38764;-38764
84733099;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3922;-3922;0;0;0;0;0;0;0;3922;-3922
94054090;0;0;0;0;0;0;0;1012;-1012;0;0;0;0;0;0;0;0;0;0;79159;-79159;0;44100;-44100;0;0;0;0;14746;-14746;0;67671;-67671;0;0;0;0;206688;-206688
73181900;0;0;0;0;150;-150;0;0;0;0;7231;-7231;0;0;0;0;1718;-1718;0;0;0;0;147;-147;0;254;-254;0;8193;-8193;0;1535;-1535;0;0;0;0;19228;-19228
84879000;0;0;0;0;0;0;0;3;-3;0;0;0;0;0;0;0;285;-285;0;0;0;0;0;0;0;0;0;0;9;-9;0;0;0;0;134;-134;0;431;-431
20057000;0;34402;-34402;0;0;0;0;0;0;0;116693;-116693;0;18965;-18965;0;0;0;0;103549;-103549;0;27387;-27387;0;106241;-106241;0;0;0;0;38566;-38566;0;232844;-232844;0;678647;-678647
85119000;0;0;0;0;0;0;0;27567;-27567;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4806;-4806;0;0;0;0;46435;-46435;0;22226;-22226;0;101034;-101034
73182900;0;75;-75;170;1052;-882;0;1644;-1644;0;0;0;0;0;0;0;21;-21;0;60;-60;0;0;0;0;2799;-2799;0;490;-490;0;1800;-1800;0;58;-58;170;7999;-7829
84099112;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9363;-9363;0;0;0;0;0;0;0;0;0;0;9363;-9363
87149490;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1196;-1196;0;0;0;0;0;0;0;0;0;0;1196;-1196
85322410;0;0;0;0;0;0;0;2070;-2070;0;0;0;0;1734;-1734;0;13104;-13104;0;0;0;0;6228;-6228;0;12337;-12337;0;0;0;0;0;0;0;0;0;0;35473;-35473
55032010;0;0;0;0;22320;-22320;0;0;0;0;69732;-69732;0;21771;-21771;0;0;0;0;0;0;0;0;0;0;47090;-47090;0;0;0;0;38044;-38044;0;0;0;0;198957;-198957
85369090;0;458806;-458806;56;564336;-564280;22;492976;-492954;0;399580;-399580;0;566552;-566552;4188;153639;-149451;0;63168;-63168;1539;153549;-152010;104;291408;-291304;154;156042;-155888;0;204919;-204919;0;411593;-411593;6063;3916568;-3910505
39173290;0;3595;-3595;0;2222;-2222;0;5157;-5157;0;2896;-2896;0;4037;-4037;0;618;-618;0;201;-201;0;966;-966;0;7323;-7323;0;3339;-3339;0;2849;-2849;0;7771;-7771;0;40974;-40974
85381000;0;18503;-18503;0;64268;-64268;0;87073;-87073;0;0;0;0;78163;-78163;0;345;-345;0;30731;-30731;0;1240;-1240;0;1381;-1381;0;447;-447;0;6670;-6670;0;94294;-94294;0;383115;-383115
39269090;57;293389;-293332;0;161532;-161532;27;314795;-314768;0;220479;-220479;183;350191;-350008;32;86502;-86470;0;37499;-37499;0;116400;-116400;3;203659;-203656;0;170513;-170513;0;162933;-162933;504;335859;-335355;806;2453751;-2452945
95069900;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60472;-60472;0;135791;-135791;0;165393;-165393;0;66969;-66969;0;0;0;0;428625;-428625
40169990;0;88319;-88319;0;48864;-48864;0;87790;-87790;0;50838;-50838;0;76819;-76819;10;2362;-2352;0;9166;-9166;0;19380;-19380;0;76563;-76563;0;78794;-78794;0;30040;-30040;0;45365;-45365;10;614300;-614290
70199090;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;372;-372;0;0;0;0;0;0;0;372;-372
84137090;0;0;0;0;0;0;0;58306;-58306;0;0;0;0;77197;-77197;0;0;0;0;101907;-101907;0;5498;-5498;0;0;0;0;0;0;0;12033;-12033;0;0;0;0;254941;-254941
85015310;0;0;0;0;0;0;0;40861;-40861;0;0;0;0;19794;-19794;0;9873;-9873;0;66507;-66507;0;0;0;53029;0;53029;0;0;0;0;7228;-7228;0;0;0;53029;144263;-91234
85371090;0;27590;-27590;0;56306;-56306;0;94197;-94197;0;6742;-6742;0;65380;-65380;0;967;-967;0;16847;-16847;0;12614;-12614;0;34;-34;0;48857;-48857;0;22780;-22780;0;83727;-83727;0;436041;-436041
49119900;0;0;0;0;0;0;0;0;0;0;0;0;0;4410;-4410;0;6;-6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4416;-4416
84759000;0;0;0;0;24341;-24341;0;19131;-19131;0;0;0;0;4152;-4152;0;10350;-10350;0;51484;-51484;0;3339;-3339;0;17900;-17900;0;36791;-36791;0;20179;-20179;0;0;0;0;187667;-187667
84733041;0;0;0;0;0;0;0;0;0;0;0;0;0;1675;-1675;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1675;-1675
85361000;0;4004;-4004;0;9745;-9745;0;10537;-10537;0;16668;-16668;0;1793;-1793;9;2851;-2842;0;85;-85;0;5;-5;0;918;-918;0;180;-180;0;8479;-8479;0;9874;-9874;9;65139;-65130
39173900;0;898;-898;0;301;-301;0;906;-906;0;0;0;0;879;-879;0;933;-933;0;0;0;0;0;0;0;1012;-1012;0;0;0;0;2045;-2045;0;0;0;0;6974;-6974
39211390;0;258320;-258320;0;71835;-71835;0;14498;-14498;0;0;0;0;0;0;0;40582;-40582;0;44504;-44504;0;0;0;0;15349;-15349;0;3144;-3144;0;222495;-222495;0;44872;-44872;0;715599;-715599
83089010;0;3968;-3968;0;0;0;0;0;0;0;1191;-1191;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5159;-5159
73239300;0;0;0;0;24886;-24886;0;8668;-8668;0;9826;-9826;0;2365;-2365;0;0;0;0;22024;-22024;0;14725;-14725;0;5444;-5444;0;0;0;0;39970;-39970;0;10398;-10398;0;138306;-138306
84818099;0;1994911;-1994911;0;3321;-3321;0;4317;-4317;0;0;0;0;4301;-4301;0;2305;-2305;0;16361;-16361;0;5786;-5786;0;0;0;0;594;-594;0;774458;-774458;0;336;-336;0;2806690;-2806690
84799090;0;0;0;0;4539;-4539;0;317;-317;0;0;0;0;0;0;0;3400;-3400;0;4949;-4949;0;0;0;0;0;0;0;3063;-3063;0;138;-138;0;426;-426;0;16832;-16832
84149032;0;0;0;0;0;0;0;2839;-2839;0;0;0;0;0;0;0;0;0;0;0;0;0;2674;-2674;0;0;0;0;0;0;0;0;0;0;0;0;0;5513;-5513
42021210;0;0;0;0;1432;-1432;0;0;0;0;9624;-9624;0;0;0;0;24308;-24308;0;0;0;0;38950;-38950;0;30420;-30420;0;0;0;0;0;0;0;28951;-28951;0;133685;-133685
85364100;0;8605;-8605;0;26033;-26033;0;20548;-20548;0;25182;-25182;0;318;-318;0;0;0;0;338;-338;0;1568;-1568;0;23508;-23508;0;1231;-1231;0;3111;-3111;0;357;-357;0;110799;-110799
85044090;0;22742;-22742;0;532;-532;0;630;-630;0;0;0;0;19123;-19123;0;10120;-10120;0;593;-593;0;0;0;0;0;0;0;2953;-2953;0;1846;-1846;0;0;0;0;58539;-58539
85442000;0;52356;-52356;0;21778;-21778;0;38165;-38165;0;20001;-20001;0;42083;-42083;0;10767;-10767;0;4349;-4349;0;5060;-5060;0;65233;-65233;0;18355;-18355;0;13435;-13435;0;24310;-24310;0;315892;-315892
87082999;0;0;0;0;0;0;0;704;-704;0;0;0;0;0;0;0;698;-698;0;701;-701;0;677;-677;0;698;-698;0;0;0;0;717;-717;0;742;-742;0;4937;-4937
40103900;0;0;0;0;10007;-10007;0;5678;-5678;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7769;-7769;0;6572;-6572;0;4919;-4919;0;30;-30;0;34975;-34975
73044110;0;0;0;0;0;0;0;538;-538;0;0;0;0;0;0;0;0;0;0;2353;-2353;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2891;-2891
29039110;0;19972;-19972;0;0;0;0;24773;-24773;0;0;0;0;0;0;0;25694;-25694;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70439;-70439
25280000;0;0;0;0;0;0;0;28362;-28362;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28362;-28362
85052090;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2608;-2608;0;2608;-2608
48239099;0;0;0;0;0;0;0;166;-166;0;0;0;0;28;-28;0;122;-122;0;0;0;0;369;-369;0;0;0;0;137;-137;0;917;-917;0;275;-275;0;2014;-2014
39174090;0;4331;-4331;0;3332;-3332;0;2413;-2413;0;2356;-2356;0;5682;-5682;0;73;-73;0;0;0;0;0;0;0;4673;-4673;0;4080;-4080;0;2295;-2295;0;4773;-4773;0;34008;-34008
85311010;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4072;-4072;0;8710;-8710;0;12782;-12782
84716052;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6644;-6644;0;6644;-6644
84749000;0;0;0;0;0;0;0;1505;-1505;0;11650;-11650;0;0;0;0;0;0;0;0;0;0;0;0;0;2037;-2037;0;0;0;0;0;0;0;454;-454;0;15646;-15646
85443000;0;0;0;0;0;0;0;0;0;0;0;0;1304;0;1304;17069;0;17069;23706;2184;21522;32246;0;32246;7589;0;7589;0;0;0;25367;32123;-6756;0;227;-227;107281;34534;72747
73181600;0;3069;-3069;0;4484;-4484;0;2655;-2655;0;6102;-6102;0;2390;-2390;4;4005;-4001;0;672;-672;0;3541;-3541;0;7443;-7443;0;2606;-2606;0;7045;-7045;0;133;-133;4;44145;-44141
73209000;0;0;0;0;0;0;0;1124;-1124;0;1805;-1805;0;0;0;0;116;-116;0;103;-103;0;1836;-1836;0;0;0;0;2799;-2799;0;37;-37;0;63;-63;0;7883;-7883
84814000;0;17302;-17302;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;635;-635;0;0;0;0;0;0;0;2539;-2539;0;697;-697;0;21173;-21173
84798999;0;10440;-10440;0;31550;-31550;0;38476;-38476;0;93975;-93975;0;93412;-93412;0;610;-610;0;0;0;0;0;0;888;0;888;0;0;0;0;105663;-105663;0;0;0;888;374126;-373238
84212300;0;0;0;0;21;-21;0;2626;-2626;0;0;0;0;37;-37;0;329;-329;0;0;0;0;0;0;0;1429;-1429;0;0;0;0;104;-104;0;48;-48;0;4594;-4594
39241000;0;0;0;0;25901;-25901;0;23007;-23007;0;9203;-9203;0;15835;-15835;0;0;0;0;1296;-1296;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;75242;-75242
40161010;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;-30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;-30
85113020;0;997;-997;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1551;-1551;0;0;0;0;2548;-2548
62033300;0;0;0;0;105198;-105198;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;105198;-105198
90248090;0;0;0;0;1018;-1018;0;0;0;0;0;0;0;0;0;0;0;0;0;974;-974;0;0;0;0;0;0;0;1254;-1254;0;0;0;0;0;0;0;3246;-3246
39172300;0;352;-352;0;455;-455;0;76;-76;0;487;-487;0;646;-646;0;235;-235;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2251;-2251
84219199;0;1576;-1576;0;0;0;0;3256;-3256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;139;-139;0;0;0;0;0;0;0;0;0;0;4971;-4971
82089000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2468;-2468;0;4508;-4508;0;3053;-3053;0;1309;-1309;0;2340;-2340;0;0;0;0;180;-180;0;13858;-13858
84669410;0;0;0;0;675;-675;0;0;0;0;0;0;0;0;0;0;519;-519;5390;766;4624;0;0;0;0;0;0;0;725;-725;0;0;0;0;43516;-43516;5390;46201;-40811
64061000;0;0;0;0;356753;-356753;0;532240;-532240;0;0;0;0;0;0;0;39435;-39435;0;0;0;0;0;0;0;0;0;0;0;0;0;36469;-36469;0;240;-240;0;965137;-965137
84842000;0;398;-398;0;657;-657;0;0;0;0;873;-873;0;0;0;0;0;0;0;0;0;0;0;0;894;0;894;0;0;0;0;778;-778;0;0;0;894;2706;-1812
85369010;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39;-39;0;0;0;0;39;-39
40169300;0;12641;-12641;0;1011;-1011;0;17465;-17465;0;14932;-14932;0;3351;-3351;0;2662;-2662;0;1935;-1935;0;11529;-11529;0;9958;-9958;0;6848;-6848;0;17224;-17224;0;17334;-17334;0;116890;-116890
87141000;0;135744;-135744;0;0;0;0;428968;-428968;0;0;0;0;0;0;0;50592;-50592;0;87880;-87880;0;188467;-188467;0;100985;-100985;0;167660;-167660;0;52971;-52971;0;329944;-329944;0;1543211;-1543211
84831019;0;16134;-16134;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15398;-15398;0;0;0;0;0;0;0;10252;-10252;0;0;0;0;41784;-41784
85177010;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18796;-18796;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18796;-18796
84219999;0;0;0;0;1290;-1290;0;0;0;0;0;0;0;0;0;0;470;-470;0;4607;-4607;0;0;0;0;0;0;0;1058;-1058;0;136;-136;0;58;-58;0;7619;-7619
84812090;0;0;0;1066;899;167;0;0;0;0;0;0;0;339;-339;0;865;-865;0;3502;-3502;0;0;0;0;678;-678;0;0;0;0;0;0;0;1016;-1016;1066;7299;-6233
84818019;0;0;0;0;0;0;0;0;0;735;7489;-6754;9120;14400;-5280;0;0;0;7260;14400;-7140;452;35608;-35156;3968;59403;-55435;0;0;0;739;0;739;9171;144430;-135259;31445;275730;-244285
85015290;0;0;0;0;0;0;0;0;0;0;29094;-29094;0;7295;-7295;0;0;0;0;0;0;0;3678;-3678;0;0;0;0;0;0;0;0;0;0;0;0;0;40067;-40067
22042100;0;0;0;0;10584;-10584;0;15479;-15479;0;0;0;0;0;0;0;5575;-5575;0;0;0;0;18184;-18184;0;19162;-19162;0;0;0;0;20046;-20046;0;6531;-6531;0;95561;-95561
63062990;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12665;-12665;0;0;0;0;0;0;0;0;0;0;0;0;0;12665;-12665
73239900;0;10728;-10728;0;0;0;0;0;0;0;0;0;0;916;-916;0;0;0;0;17884;-17884;0;0;0;0;11195;-11195;0;24335;-24335;0;1841;-1841;0;0;0;0;66899;-66899
67021000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8318;-8318;0;0;0;0;0;0;0;0;0;0;0;0;0;5523;-5523;0;2574;-2574;0;16415;-16415
94049000;0;71762;-71762;0;14708;-14708;0;16965;-16965;0;0;0;0;0;0;0;6321;-6321;0;0;0;0;0;0;0;7338;-7338;0;0;0;0;12052;-12052;0;0;0;0;129146;-129146
94016100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3105;-3105;0;0;0;0;3105;-3105
84219910;0;0;0;0;912;-912;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;151;-151;0;58039;-58039;0;0;0;0;0;0;0;59102;-59102
39199090;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6524;-6524;0;0;0;0;0;0;0;6524;-6524
84829910;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;456;-456;0;246;-246;0;702;-702
84811000;0;0;0;0;0;0;0;0;0;0;0;0;0;1122;-1122;0;650;-650;0;0;0;0;285;-285;285;3243;-2958;0;845;-845;0;0;0;0;6619;-6619;285;12764;-12479
85392110;0;1638;-1638;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9257;-9257;0;0;0;0;9258;-9258;0;20153;-20153
84835090;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;-6;0;0;0;0;0;0;0;8349;-8349;0;0;0;0;0;0;0;8355;-8355
84129090;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;447;-447;0;0;0;0;0;0;0;447;-447
69120000;0;0;0;0;39620;-39620;0;0;0;0;0;0;0;0;0;0;37871;-37871;0;0;0;0;0;0;0;0;0;0;5936;-5936;0;1116;-1116;0;0;0;0;84543;-84543
31055900;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1697716;-1697716;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1697716;-1697716
83081000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1200;-1200;0;0;0;0;0;0;0;0;0;0;1200;-1200
85333110;0;11800;-11800;0;0;0;0;5605;-5605;0;0;0;0;5156;-5156;0;24186;-24186;0;17640;-17640;0;11800;-11800;0;18781;-18781;0;17517;-17517;0;5500;-5500;0;22833;-22833;0;140818;-140818
49119100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3182;-3182;0;0;0;0;0;0;0;0;0;0;3182;-3182
73159000;0;12;-12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;-11;0;14;-14;0;4;-4;0;0;0;0;7;-7;0;0;0;0;48;-48
84123110;0;0;0;0;0;0;0;1235;-1235;0;925;-925;0;0;0;0;210;-210;0;0;0;0;0;0;0;508;-508;0;7095;-7095;0;2268;-2268;0;950;-950;0;13191;-13191
40091290;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;-45;0;87439;-87439;0;0;0;0;0;0;0;0;0;0;87484;-87484
39173300;0;10989;-10989;0;9272;-9272;0;7951;-7951;0;10873;-10873;0;10918;-10918;0;0;0;0;0;0;0;0;0;0;12636;-12636;0;18666;-18666;0;0;0;0;8006;-8006;0;89311;-89311
73181500;0;9293;-9293;0;1136;-1136;0;5988;-5988;0;20;-20;0;3144;-3144;0;204;-204;0;63;-63;0;257;-257;0;417;-417;0;5226;-5226;0;1298;-1298;0;5841;-5841;0;32887;-32887
84669490;0;3967;-3967;0;749;-749;0;2227;-2227;0;1120;-1120;0;3870;-3870;0;18785;-18785;0;2122;-2122;0;0;0;0;1652;-1652;0;14155;-14155;0;8945;-8945;0;4995;-4995;0;62587;-62587
85479000;0;0;0;0;0;0;0;0;0;0;0;0;0;341;-341;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;341;-341
15091000;0;47141;-47141;0;58632;-58632;0;142420;-142420;0;606;-606;0;43124;-43124;0;0;0;0;67692;-67692;0;43621;-43621;0;69738;-69738;0;114447;-114447;0;122452;-122452;0;69218;-69218;0;779091;-779091
85159000;0;31102;-31102;0;0;0;0;29107;-29107;0;0;0;0;0;0;0;3369;-3369;0;0;0;0;0;0;0;3042;-3042;0;0;0;0;0;0;0;0;0;0;66620;-66620
27111100;0;0;0;0;7205943;-7205943;0;0;0;0;7906699;-7906699;0;1010100;-1010100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16122742;-16122742
15162000;0;48948;-48948;0;0;0;0;142991;-142991;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;103713;-103713;0;51880;-51880;0;347532;-347532
90292010;0;3759;-3759;0;0;0;0;2376;-2376;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2121;-2121;0;0;0;0;726;-726;0;8982;-8982
85114000;0;0;0;0;0;0;0;4598;-4598;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4598;-4598
54023310;0;808118;-808118;0;547511;-547511;0;757900;-757900;0;142911;-142911;0;718668;-718668;0;192224;-192224;0;226040;-226040;0;126239;-126239;0;487543;-487543;0;705511;-705511;0;926391;-926391;0;973842;-973842;0;6612898;-6612898
60041032;0;0;0;0;0;0;0;22644;-22644;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19724;-19724;0;42368;-42368
15099090;0;0;0;0;0;0;0;5774;-5774;0;0;0;0;4083;-4083;0;0;0;0;4196;-4196;0;0;0;0;6596;-6596;0;4353;-4353;0;4331;-4331;0;0;0;0;29333;-29333
84484990;0;0;0;0;2336;-2336;0;15559;-15559;0;0;0;0;0;0;0;0;0;0;0;0;0;13873;-13873;0;70764;-70764;0;55090;-55090;0;0;0;0;1371;-1371;0;158993;-158993
87087090;0;0;0;0;0;0;0;0;0;0;3511;-3511;0;985;-985;0;0;0;0;703;-703;0;985;-985;0;1897;-1897;0;493;-493;0;493;-493;0;1478;-1478;0;10545;-10545
20029090;0;271296;-271296;0;226711;-226711;0;152744;-152744;0;2083;-2083;0;238822;-238822;0;239013;-239013;0;1440;-1440;0;0;0;0;0;0;0;0;0;0;32191;-32191;0;51428;-51428;0;1215728;-1215728
58109200;0;51385;-51385;0;10126;-10126;0;0;0;0;7076;-7076;0;36487;-36487;0;0;0;0;73832;-73832;0;5111;-5111;0;128948;-128948;0;167292;-167292;0;9711;-9711;0;188;-188;0;490156;-490156
73261900;0;233;-233;0;279;-279;0;0;0;0;72;-72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;900;-900;0;6102;-6102;0;73;-73;0;7659;-7659
85340012;0;15180;-15180;0;13800;-13800;0;0;0;0;0;0;0;0;0;0;30162;-30162;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59142;-59142
85437019;0;0;0;0;817;-817;0;0;0;0;0;0;0;0;0;0;698;-698;0;0;0;0;0;0;0;408;-408;0;0;0;0;0;0;0;0;0;0;1923;-1923
85043199;0;0;0;0;1134;-1134;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2937;-2937;0;0;0;0;0;0;0;0;0;0;0;0;0;4071;-4071
9093100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;414752;-414752;0;0;0;0;0;0;0;398711;-398711;0;0;0;0;0;0;0;813463;-813463
59032000;0;9897;-9897;0;20715;-20715;0;0;0;0;0;0;0;0;0;0;0;0;0;1894;-1894;0;0;0;0;0;0;0;0;0;0;40597;-40597;0;0;0;0;73103;-73103
73129000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;156;-156;0;0;0;0;275;-275;0;0;0;0;0;0;0;0;0;0;0;0;0;431;-431
